question_id,section,subtopic,difficulty_tag,exam_tags
Q06381,Quantitative Aptitude,Geometry,Medium,Banking
Q06382,Logical Reasoning,Direction Sense,Medium,"CAT,SSC,TCS NQT"
Q06383,Data Interpretation,Caselets,Medium,"CAT,TCS NQT"
Q06384,Logical Reasoning,Statement & Assumption,Hard,"SSC,Placements,CAT"
Q06385,Quantitative Aptitude,Progressions (AP/GP),Easy,"TCS NQT,CAT"
Q06386,Verbal Ability,Para Summary,Medium,"Banking,SSC"
Q06387,Quantitative Aptitude,Partnership,Medium,"TCS NQT,CAT,Placements"
Q06388,Data Interpretation,Line Graphs,Easy,"TCS NQT,SSC,Banking"
Q06389,Quantitative Aptitude,Averages,Medium,"SSC,CAT"
Q06390,Data Interpretation,Tables,Easy,"TCS NQT,Banking"
Q06391,Data Interpretation,Line Graphs,Easy,"CAT,Banking"
Q06392,Verbal Ability,Critical Reasoning,Medium,CAT
Q06393,Quantitative Aptitude,Set Theory,Hard,"TCS NQT,General"
Q06394,Verbal Ability,Para Jumbles,Easy,Banking
Q06395,Quantitative Aptitude,Averages,Medium,"CAT,Placements,SSC"
Q06396,Logical Reasoning,Series Completion,Medium,"TCS NQT,General,CAT"
Q06397,Data Interpretation,Venn-based DI,Hard,"Placements,TCS NQT"
Q06398,Logical Reasoning,Analogy,Easy,"General,SSC"
Q06399,Verbal Ability,Idioms & Phrases,Hard,General
Q06400,Verbal Ability,Sentence Correction,Medium,Banking
Q06401,Logical Reasoning,Clocks & Calendars,Easy,"Banking,CAT"
Q06402,Quantitative Aptitude,Averages,Easy,Placements
Q06403,Data Interpretation,Bar Graphs,Hard,"CAT,TCS NQT,General"
Q06404,Quantitative Aptitude,Linear Equations,Easy,TCS NQT
Q06405,Verbal Ability,Cloze Test,Medium,"CAT,Placements"
Q06406,Quantitative Aptitude,Probability,Easy,Banking
Q06407,Logical Reasoning,Direction Sense,Easy,"SSC,Placements"
Q06408,Verbal Ability,Reading Comprehension,Medium,"CAT,Placements"
Q06409,Verbal Ability,Sentence Correction,Medium,TCS NQT
Q06410,Data Interpretation,Bar Graphs,Easy,"General,SSC,Banking"
Q06411,Quantitative Aptitude,Mensuration,Easy,CAT
Q06412,Logical Reasoning,Statement & Conclusion,Hard,"CAT,General"
Q06413,Verbal Ability,Reading Comprehension,Hard,"General,Banking,SSC"
Q06414,Data Interpretation,Pie Charts,Easy,"Placements,General,SSC"
Q06415,Data Interpretation,Mixed DI Sets,Medium,TCS NQT
Q06416,Verbal Ability,Cloze Test,Medium,CAT
Q06417,Verbal Ability,Verbal Analogies,Medium,"General,TCS NQT"
Q06418,Quantitative Aptitude,Mixtures & Alligations,Medium,General
Q06419,Quantitative Aptitude,Compound Interest,Hard,SSC
Q06420,Data Interpretation,Venn-based DI,Hard,"CAT,TCS NQT"
Q06421,Quantitative Aptitude,Pipes & Cisterns,Medium,"TCS NQT,Banking,Placements"
Q06422,Verbal Ability,Error Spotting,Medium,"SSC,TCS NQT"
Q06423,Verbal Ability,Para Summary,Easy,Placements
Q06424,Verbal Ability,Synonyms & Antonyms,Easy,"CAT,Banking"
Q06425,Logical Reasoning,Clocks & Calendars,Medium,Placements
Q06426,Verbal Ability,Critical Reasoning,Easy,SSC
Q06427,Quantitative Aptitude,Partnership,Medium,"General,Placements,TCS NQT"
Q06428,Verbal Ability,Para Summary,Easy,CAT
Q06429,Quantitative Aptitude,Probability,Easy,"CAT,General,Placements"
Q06430,Quantitative Aptitude,Mixtures & Alligations,Hard,"TCS NQT,Banking"
Q06431,Quantitative Aptitude,Simple Interest,Medium,"Banking,Placements,CAT"
Q06432,Verbal Ability,Odd One Out,Hard,Placements
Q06433,Logical Reasoning,Ranking & Order,Medium,"General,Placements"
Q06434,Quantitative Aptitude,Percentages,Hard,CAT
Q06435,Quantitative Aptitude,Percentages,Easy,"SSC,Placements,Banking"
Q06436,Logical Reasoning,Input-Output,Easy,"Placements,CAT,SSC"
Q06437,Verbal Ability,Sentence Correction,Easy,"TCS NQT,General"
Q06438,Data Interpretation,Bar Graphs,Hard,SSC
Q06439,Data Interpretation,Radar/Spider Charts,Medium,"TCS NQT,SSC"
Q06440,Data Interpretation,Bar Graphs,Easy,CAT
Q06441,Logical Reasoning,Analogy,Easy,Placements
Q06442,Logical Reasoning,Venn Diagrams,Medium,"CAT,General,Banking"
Q06443,Data Interpretation,Tables,Medium,"Banking,CAT,Placements"
Q06444,Logical Reasoning,Syllogisms,Medium,"Banking,Placements,TCS NQT"
Q06445,Quantitative Aptitude,Profit & Loss,Medium,Placements
Q06446,Verbal Ability,Idioms & Phrases,Medium,"TCS NQT,CAT"
Q06447,Quantitative Aptitude,Pipes & Cisterns,Medium,"Banking,CAT,General"
Q06448,Quantitative Aptitude,Trigonometry,Easy,Placements
Q06449,Quantitative Aptitude,Simple Interest,Easy,SSC
Q06450,Quantitative Aptitude,Algebra,Medium,"SSC,Banking,CAT"
Q06451,Data Interpretation,Radar/Spider Charts,Medium,TCS NQT
Q06452,Quantitative Aptitude,Time & Work,Easy,"CAT,Banking,General"
Q06453,Data Interpretation,Radar/Spider Charts,Hard,"SSC,Placements"
Q06454,Verbal Ability,Para Summary,Easy,Placements
Q06455,Quantitative Aptitude,Ratio & Proportion,Medium,"SSC,Placements"
Q06456,Verbal Ability,Synonyms & Antonyms,Easy,"Placements,CAT"
Q06457,Logical Reasoning,Ranking & Order,Medium,Placements
Q06458,Quantitative Aptitude,Algebra,Medium,Placements
Q06459,Data Interpretation,Caselets,Easy,Placements
Q06460,Quantitative Aptitude,Pipes & Cisterns,Easy,"General,CAT,SSC"
Q06461,Logical Reasoning,Clocks & Calendars,Hard,"Banking,General,Placements"
Q06462,Logical Reasoning,Ranking & Order,Easy,"CAT,Placements,TCS NQT"
Q06463,Logical Reasoning,Input-Output,Medium,"General,SSC,TCS NQT"
Q06464,Quantitative Aptitude,Simple Interest,Medium,Placements
Q06465,Quantitative Aptitude,Trigonometry,Medium,"CAT,Banking"
Q06466,Verbal Ability,Verbal Analogies,Easy,"General,TCS NQT"
Q06467,Data Interpretation,Bar Graphs,Medium,"Placements,SSC,TCS NQT"
Q06468,Verbal Ability,Error Spotting,Medium,"TCS NQT,General"
Q06469,Logical Reasoning,Data Sufficiency,Medium,Banking
Q06470,Verbal Ability,Reading Comprehension,Medium,CAT
Q06471,Quantitative Aptitude,Simple Interest,Medium,"General,CAT,SSC"
Q06472,Data Interpretation,Venn-based DI,Easy,"CAT,Placements,Banking"
Q06473,Quantitative Aptitude,Probability,Easy,"General,SSC"
Q06474,Verbal Ability,Error Spotting,Easy,"TCS NQT,Banking,SSC"
Q06475,Logical Reasoning,Analogy,Easy,"Banking,TCS NQT,General"
Q06476,Data Interpretation,Line Graphs,Medium,Banking
Q06477,Quantitative Aptitude,Quadratic Equations,Easy,CAT
Q06478,Logical Reasoning,Statement & Conclusion,Easy,"Banking,SSC"
Q06479,Quantitative Aptitude,Number System,Hard,"General,Placements,Banking"
Q06480,Quantitative Aptitude,Surds & Indices,Easy,"CAT,TCS NQT,General"
Q06481,Logical Reasoning,Syllogisms,Easy,"SSC,TCS NQT"
Q06482,Quantitative Aptitude,Progressions (AP/GP),Medium,CAT
Q06483,Logical Reasoning,Input-Output,Medium,"CAT,General"
Q06484,Data Interpretation,Data Sufficiency (DI),Medium,"General,TCS NQT,Placements"
Q06485,Verbal Ability,Para Summary,Easy,"General,Placements,TCS NQT"
Q06486,Data Interpretation,Mixed DI Sets,Medium,SSC
Q06487,Quantitative Aptitude,Probability,Easy,"TCS NQT,Banking"
Q06488,Quantitative Aptitude,Averages,Easy,"CAT,TCS NQT"
Q06489,Logical Reasoning,Coding-Decoding,Medium,Placements
Q06490,Verbal Ability,Verbal Analogies,Easy,"Banking,SSC,TCS NQT"
Q06491,Verbal Ability,Para Summary,Hard,Placements
Q06492,Data Interpretation,Bar Graphs,Medium,CAT
Q06493,Quantitative Aptitude,Time & Work,Hard,General
Q06494,Quantitative Aptitude,Pipes & Cisterns,Medium,"General,Placements"
Q06495,Logical Reasoning,Blood Relations,Easy,"SSC,CAT"
Q06496,Verbal Ability,Sentence Correction,Easy,CAT
Q06497,Verbal Ability,Reading Comprehension,Easy,CAT
Q06498,Verbal Ability,Idioms & Phrases,Medium,"Banking,Placements,SSC"
Q06499,Quantitative Aptitude,Pipes & Cisterns,Medium,"Banking,General,Placements"
Q06500,Data Interpretation,Pie Charts,Easy,"CAT,General,TCS NQT"
Q06501,Quantitative Aptitude,Simple Interest,Easy,"CAT,Banking"
Q06502,Quantitative Aptitude,Number System,Easy,TCS NQT
Q06503,Logical Reasoning,Seating Arrangement,Easy,"TCS NQT,Placements"
Q06504,Quantitative Aptitude,Ratio & Proportion,Medium,General
Q06505,Data Interpretation,Radar/Spider Charts,Hard,Banking
Q06506,Quantitative Aptitude,Pipes & Cisterns,Medium,"General,TCS NQT,Banking"
Q06507,Data Interpretation,Bar Graphs,Medium,"CAT,TCS NQT"
Q06508,Verbal Ability,Error Spotting,Medium,"SSC,TCS NQT"
Q06509,Verbal Ability,Para Jumbles,Easy,"Banking,General,SSC"
Q06510,Quantitative Aptitude,Quadratic Equations,Easy,CAT
Q06511,Quantitative Aptitude,Percentages,Medium,TCS NQT
Q06512,Quantitative Aptitude,Progressions (AP/GP),Hard,"SSC,Placements,TCS NQT"
Q06513,Verbal Ability,Para Summary,Medium,CAT
Q06514,Data Interpretation,Tables,Easy,"CAT,General"
Q06515,Quantitative Aptitude,Permutation & Combination,Easy,SSC
Q06516,Quantitative Aptitude,Profit & Loss,Medium,"TCS NQT,General,SSC"
Q06517,Logical Reasoning,Statement & Conclusion,Medium,"TCS NQT,Placements"
Q06518,Verbal Ability,Verbal Analogies,Medium,"Placements,CAT"
Q06519,Quantitative Aptitude,"Time, Speed & Distance",Medium,"SSC,CAT,TCS NQT"
Q06520,Data Interpretation,Mixed DI Sets,Medium,SSC
Q06521,Verbal Ability,Sentence Correction,Medium,"Banking,General"
Q06522,Verbal Ability,Reading Comprehension,Easy,"SSC,Banking"
Q06523,Quantitative Aptitude,Progressions (AP/GP),Easy,"TCS NQT,SSC,General"
Q06524,Verbal Ability,Verbal Analogies,Medium,"SSC,Banking,TCS NQT"
Q06525,Data Interpretation,Radar/Spider Charts,Hard,General
Q06526,Logical Reasoning,Syllogisms,Easy,CAT
Q06527,Quantitative Aptitude,Probability,Medium,SSC
Q06528,Verbal Ability,Cloze Test,Easy,"CAT,Placements,General"
Q06529,Quantitative Aptitude,Partnership,Medium,"Placements,General,TCS NQT"
Q06530,Logical Reasoning,Cubes & Dice,Medium,"SSC,CAT,Placements"
Q06531,Quantitative Aptitude,Quadratic Equations,Medium,CAT
Q06532,Quantitative Aptitude,Permutation & Combination,Medium,"TCS NQT,CAT"
Q06533,Data Interpretation,Radar/Spider Charts,Easy,"General,SSC"
Q06534,Verbal Ability,Synonyms & Antonyms,Medium,"Placements,SSC"
Q06535,Quantitative Aptitude,Set Theory,Hard,Banking
Q06536,Quantitative Aptitude,Mixtures & Alligations,Easy,Placements
Q06537,Logical Reasoning,Data Sufficiency,Easy,"CAT,General"
Q06538,Verbal Ability,Critical Reasoning,Easy,Placements
Q06539,Logical Reasoning,Puzzles,Hard,"Placements,TCS NQT,SSC"
Q06540,Quantitative Aptitude,Simple Interest,Medium,"CAT,Banking,General"
Q06541,Verbal Ability,Cloze Test,Hard,General
Q06542,Quantitative Aptitude,Algebra,Medium,"TCS NQT,CAT"
Q06543,Logical Reasoning,Clocks & Calendars,Medium,"Banking,CAT,TCS NQT"
Q06544,Verbal Ability,Reading Comprehension,Easy,"TCS NQT,Placements"
Q06545,Verbal Ability,Sentence Correction,Hard,SSC
Q06546,Verbal Ability,Para Summary,Easy,"CAT,General"
Q06547,Verbal Ability,Para Jumbles,Medium,TCS NQT
Q06548,Quantitative Aptitude,Ratio & Proportion,Medium,"Placements,Banking,CAT"
Q06549,Quantitative Aptitude,Number System,Hard,General
Q06550,Data Interpretation,Line Graphs,Easy,Placements
Q06551,Data Interpretation,Data Sufficiency (DI),Easy,SSC
Q06552,Quantitative Aptitude,Profit & Loss,Medium,CAT
Q06553,Quantitative Aptitude,Set Theory,Hard,"TCS NQT,SSC"
Q06554,Verbal Ability,Reading Comprehension,Easy,"General,Banking"
Q06555,Logical Reasoning,Input-Output,Medium,"Placements,SSC"
Q06556,Quantitative Aptitude,Mixtures & Alligations,Easy,"General,CAT"
Q06557,Logical Reasoning,Clocks & Calendars,Medium,"Placements,General,Banking"
Q06558,Quantitative Aptitude,Geometry,Easy,General
Q06559,Logical Reasoning,Clocks & Calendars,Hard,"CAT,General"
Q06560,Logical Reasoning,Seating Arrangement,Easy,"Placements,CAT"
Q06561,Verbal Ability,Fill in the Blanks,Medium,"General,Placements"
Q06562,Data Interpretation,Caselets,Easy,"Placements,SSC"
Q06563,Data Interpretation,Tables,Medium,"TCS NQT,Banking"
Q06564,Quantitative Aptitude,Profit & Loss,Hard,"Banking,TCS NQT"
Q06565,Verbal Ability,Synonyms & Antonyms,Easy,SSC
Q06566,Verbal Ability,Para Jumbles,Medium,"General,Placements,Banking"
Q06567,Verbal Ability,Cloze Test,Medium,Banking
Q06568,Quantitative Aptitude,Mensuration,Hard,TCS NQT
Q06569,Quantitative Aptitude,Quadratic Equations,Medium,"General,Banking"
Q06570,Quantitative Aptitude,Linear Equations,Easy,"Banking,Placements,TCS NQT"
Q06571,Verbal Ability,Critical Reasoning,Hard,TCS NQT
Q06572,Quantitative Aptitude,Mensuration,Easy,"TCS NQT,Banking"
Q06573,Quantitative Aptitude,Permutation & Combination,Easy,"TCS NQT,SSC"
Q06574,Quantitative Aptitude,Trigonometry,Medium,"CAT,Placements"
Q06575,Data Interpretation,Bar Graphs,Hard,"Placements,SSC,CAT"
Q06576,Verbal Ability,Reading Comprehension,Easy,"CAT,TCS NQT"
Q06577,Verbal Ability,Critical Reasoning,Medium,"TCS NQT,Banking,SSC"
Q06578,Quantitative Aptitude,Compound Interest,Hard,Placements
Q06579,Quantitative Aptitude,Algebra,Hard,"Placements,SSC"
Q06580,Verbal Ability,Reading Comprehension,Easy,"General,Banking"
Q06581,Verbal Ability,Error Spotting,Easy,"TCS NQT,Placements"
Q06582,Verbal Ability,Para Jumbles,Medium,CAT
Q06583,Quantitative Aptitude,Algebra,Hard,"Banking,SSC,TCS NQT"
Q06584,Verbal Ability,Synonyms & Antonyms,Medium,"SSC,TCS NQT"
Q06585,Quantitative Aptitude,Time & Work,Easy,Banking
Q06586,Logical Reasoning,Statement & Conclusion,Easy,"General,CAT"
Q06587,Verbal Ability,Para Jumbles,Hard,General
Q06588,Quantitative Aptitude,Partnership,Hard,"Banking,Placements,CAT"
Q06589,Quantitative Aptitude,Permutation & Combination,Hard,Banking
Q06590,Logical Reasoning,Statement & Assumption,Hard,General
Q06591,Verbal Ability,Para Summary,Medium,SSC
Q06592,Logical Reasoning,Statement & Assumption,Medium,"General,TCS NQT"
Q06593,Logical Reasoning,Clocks & Calendars,Medium,"TCS NQT,Placements,CAT"
Q06594,Logical Reasoning,Statement & Conclusion,Easy,"Banking,TCS NQT,CAT"
Q06595,Quantitative Aptitude,Quadratic Equations,Easy,"SSC,CAT"
Q06596,Verbal Ability,Fill in the Blanks,Easy,CAT
Q06597,Logical Reasoning,Syllogisms,Easy,CAT
Q06598,Verbal Ability,Synonyms & Antonyms,Easy,"SSC,Placements"
Q06599,Logical Reasoning,Statement & Conclusion,Hard,General
Q06600,Data Interpretation,Line Graphs,Medium,CAT
Q06601,Logical Reasoning,Puzzles,Medium,"Banking,CAT,SSC"
Q06602,Data Interpretation,Venn-based DI,Medium,"CAT,Placements"
Q06603,Quantitative Aptitude,Trigonometry,Medium,CAT
Q06604,Logical Reasoning,Ranking & Order,Easy,CAT
Q06605,Verbal Ability,Sentence Correction,Easy,CAT
Q06606,Verbal Ability,Error Spotting,Hard,CAT
Q06607,Data Interpretation,Radar/Spider Charts,Hard,"TCS NQT,General,CAT"
Q06608,Quantitative Aptitude,Profit & Loss,Hard,SSC
Q06609,Logical Reasoning,Syllogisms,Hard,Placements
Q06610,Verbal Ability,Critical Reasoning,Hard,"CAT,Placements"
Q06611,Quantitative Aptitude,Simple Interest,Hard,"Banking,CAT,General"
Q06612,Logical Reasoning,Input-Output,Easy,General
Q06613,Quantitative Aptitude,Simple Interest,Medium,"Banking,Placements,SSC"
Q06614,Verbal Ability,Cloze Test,Easy,"TCS NQT,CAT,SSC"
Q06615,Verbal Ability,Para Jumbles,Hard,"General,SSC,Banking"
Q06616,Verbal Ability,Idioms & Phrases,Medium,"SSC,CAT"
Q06617,Verbal Ability,Cloze Test,Easy,CAT
Q06618,Quantitative Aptitude,"Time, Speed & Distance",Easy,"SSC,Placements"
Q06619,Data Interpretation,Mixed DI Sets,Easy,"Placements,CAT,TCS NQT"
Q06620,Quantitative Aptitude,Trigonometry,Medium,TCS NQT
Q06621,Quantitative Aptitude,Permutation & Combination,Hard,"Banking,TCS NQT,CAT"
Q06622,Quantitative Aptitude,Trigonometry,Medium,Banking
Q06623,Verbal Ability,Verbal Analogies,Easy,General
Q06624,Logical Reasoning,Statement & Assumption,Easy,"CAT,Banking"
Q06625,Data Interpretation,Pie Charts,Medium,"CAT,TCS NQT"
Q06626,Quantitative Aptitude,Partnership,Medium,"CAT,TCS NQT,Banking"
Q06627,Quantitative Aptitude,Compound Interest,Hard,Placements
Q06628,Quantitative Aptitude,Surds & Indices,Medium,"TCS NQT,Banking,SSC"
Q06629,Logical Reasoning,Analogy,Medium,"CAT,TCS NQT"
Q06630,Logical Reasoning,Series Completion,Hard,"SSC,Placements"
Q06631,Quantitative Aptitude,Percentages,Medium,"Banking,TCS NQT"
Q06632,Verbal Ability,Para Jumbles,Easy,Placements
Q06633,Quantitative Aptitude,Mixtures & Alligations,Easy,"CAT,TCS NQT,SSC"
Q06634,Data Interpretation,Mixed DI Sets,Medium,"TCS NQT,CAT"
Q06635,Quantitative Aptitude,Number System,Medium,General
Q06636,Quantitative Aptitude,Averages,Hard,"SSC,Placements,TCS NQT"
Q06637,Quantitative Aptitude,"Time, Speed & Distance",Hard,"Placements,General"
Q06638,Verbal Ability,Para Jumbles,Medium,"TCS NQT,CAT"
Q06639,Data Interpretation,Data Sufficiency (DI),Easy,"General,Banking,SSC"
Q06640,Verbal Ability,Odd One Out,Medium,"Banking,General"
Q06641,Verbal Ability,Reading Comprehension,Easy,"Banking,SSC"
Q06642,Quantitative Aptitude,Profit & Loss,Medium,"TCS NQT,CAT"
Q06643,Logical Reasoning,Statement & Assumption,Medium,"SSC,Placements,CAT"
Q06644,Quantitative Aptitude,Algebra,Medium,General
Q06645,Logical Reasoning,Puzzles,Medium,"SSC,Placements"
Q06646,Verbal Ability,Para Summary,Easy,CAT
Q06647,Verbal Ability,Odd One Out,Hard,Placements
Q06648,Logical Reasoning,Series Completion,Medium,"CAT,TCS NQT"
Q06649,Quantitative Aptitude,Averages,Medium,SSC
Q06650,Quantitative Aptitude,"Time, Speed & Distance",Easy,"General,CAT,Placements"
Q06651,Logical Reasoning,Direction Sense,Medium,"TCS NQT,SSC"
Q06652,Quantitative Aptitude,Permutation & Combination,Easy,Placements
Q06653,Quantitative Aptitude,Number System,Medium,SSC
Q06654,Logical Reasoning,Puzzles,Easy,"Banking,TCS NQT,CAT"
Q06655,Verbal Ability,Reading Comprehension,Medium,"Placements,CAT"
Q06656,Data Interpretation,Line Graphs,Medium,SSC
Q06657,Logical Reasoning,Seating Arrangement,Medium,"Banking,SSC"
Q06658,Data Interpretation,Venn-based DI,Medium,"General,SSC"
Q06659,Logical Reasoning,Ranking & Order,Medium,"Placements,General,SSC"
Q06660,Quantitative Aptitude,Ratio & Proportion,Medium,"TCS NQT,CAT"
Q06661,Data Interpretation,Pie Charts,Medium,SSC
Q06662,Data Interpretation,Bar Graphs,Hard,SSC
Q06663,Verbal Ability,Odd One Out,Medium,"SSC,Placements"
Q06664,Verbal Ability,Odd One Out,Medium,"TCS NQT,Banking,CAT"
Q06665,Verbal Ability,Fill in the Blanks,Easy,"Placements,TCS NQT"
Q06666,Data Interpretation,Mixed DI Sets,Medium,"General,CAT"
Q06667,Quantitative Aptitude,Compound Interest,Hard,"CAT,Banking,TCS NQT"
Q06668,Logical Reasoning,Venn Diagrams,Medium,Placements
Q06669,Logical Reasoning,Statement & Assumption,Hard,"SSC,TCS NQT,Banking"
Q06670,Quantitative Aptitude,Permutation & Combination,Easy,SSC
Q06671,Quantitative Aptitude,Linear Equations,Easy,"Placements,Banking"
Q06672,Quantitative Aptitude,Set Theory,Medium,General
Q06673,Data Interpretation,Radar/Spider Charts,Hard,Placements
Q06674,Quantitative Aptitude,Pipes & Cisterns,Easy,"CAT,Placements"
Q06675,Logical Reasoning,Clocks & Calendars,Medium,"Banking,SSC"
Q06676,Quantitative Aptitude,Averages,Easy,"Banking,General"
Q06677,Logical Reasoning,Direction Sense,Hard,SSC
Q06678,Logical Reasoning,Seating Arrangement,Medium,"CAT,General"
Q06679,Logical Reasoning,Cubes & Dice,Hard,CAT
Q06680,Verbal Ability,Idioms & Phrases,Hard,"CAT,SSC"
Q06681,Logical Reasoning,Ranking & Order,Medium,"General,Banking"
Q06682,Quantitative Aptitude,Probability,Easy,"Placements,Banking,CAT"
Q06683,Verbal Ability,Sentence Correction,Easy,Banking
Q06684,Quantitative Aptitude,Algebra,Medium,"Placements,TCS NQT"
Q06685,Logical Reasoning,Blood Relations,Easy,Banking
Q06686,Logical Reasoning,Clocks & Calendars,Hard,SSC
Q06687,Logical Reasoning,Venn Diagrams,Hard,"Banking,Placements,General"
Q06688,Logical Reasoning,Syllogisms,Easy,TCS NQT
Q06689,Logical Reasoning,Coding-Decoding,Medium,"SSC,Banking"
Q06690,Logical Reasoning,Ranking & Order,Easy,Banking
Q06691,Verbal Ability,Synonyms & Antonyms,Medium,"TCS NQT,SSC,CAT"
Q06692,Data Interpretation,Radar/Spider Charts,Medium,"Banking,SSC"
Q06693,Quantitative Aptitude,Compound Interest,Medium,Banking
Q06694,Data Interpretation,Data Sufficiency (DI),Easy,"Placements,General,Banking"
Q06695,Data Interpretation,Pie Charts,Easy,"Placements,SSC,General"
Q06696,Quantitative Aptitude,Pipes & Cisterns,Easy,"Banking,General,TCS NQT"
Q06697,Quantitative Aptitude,Partnership,Easy,SSC
Q06698,Data Interpretation,Line Graphs,Medium,TCS NQT
Q06699,Verbal Ability,Para Summary,Medium,"TCS NQT,Banking,CAT"
Q06700,Quantitative Aptitude,Geometry,Medium,"General,CAT,SSC"
Q06701,Logical Reasoning,Ranking & Order,Easy,"General,Placements,TCS NQT"
Q06702,Verbal Ability,Reading Comprehension,Hard,"SSC,General,Placements"
Q06703,Verbal Ability,Critical Reasoning,Medium,SSC
Q06704,Logical Reasoning,Blood Relations,Easy,"TCS NQT,General,Placements"
Q06705,Verbal Ability,Odd One Out,Easy,TCS NQT
Q06706,Verbal Ability,Para Summary,Hard,"CAT,SSC,Banking"
Q06707,Quantitative Aptitude,Geometry,Medium,"CAT,SSC"
Q06708,Logical Reasoning,Series Completion,Easy,"General,SSC,Banking"
